"","X0.718145148017752","X0.719293643192246","X0.715806426694965","X0.716945364453097","X0.722575337319491","X0.718091880406484","X0.71414003738276","X0.718610103278321","X0.718019280196576","X0.716708529532603","X0.722096728971137","X0.720557054075118","X0.720699114506719","X0.712896556477963","X0.718226025242568","X0.718452726728989","X0.719800173020771","X0.720140564554208","X0.71923513249269","X0.719501226987995","X0.717069269416944","X0.717157349346285","X0.71948720658749","X0.71878163509989","X0.719526840669361","X0.721277318528534","X0.721028991546402","X0.722416322247203","X0.720717449157947","X0.720473509625684","X0.718384042600809","X0.718547281428865","X0.715020722519698","X0.720018256085356","X0.71799433401971","X0.720869196637464","X0.722624561653852","X0.723658385990129","X0.722639332328017","X0.720779617317848","X0.721425814094815","X0.714723435313548","X0.717398521675314","X0.718815410502294","X0.716624344813003","X0.719215179880107","X0.718724924102362","X0.721117357889061","X0.716869099016549","X0.718185953865345","X0.723583068066286","X0.72167401798237","X0.718765443521125","X0.718563139773788","X0.716111262941795","X0.720665750442072","X0.71482109524146","X0.719201337669561","X0.717503136062695","X0.713188781993098","X0.717419913381051","X0.718972766868738","X0.717613773298436","X0.715806519321333","X0.719035660992413","X0.7178210784963","X0.722503484411057","X0.71680904537001","X0.715765878086452","X0.720397605862544","X0.716508069560984","X0.718187761684934","X0.716600594563978","X0.722389767796351","X0.720775209320443","X0.717026082643415","X0.715271002621493","X0.715098234114843","X0.719406465279043","X0.718981348444642","X0.721762470745691","X0.721309679069922","X0.714732345773627","X0.718888628843676","X0.72099403448805","X0.719912682358813","X0.719582422543752","X0.717371230529752","X0.716470887185222","X0.717712232722148","X0.71730734837351","X0.714928220696726","X0.720880108107469","X0.722345918797342","X0.717838898033159","X0.721506056267384","X0.714182302121739","X0.719866266498787","X0.720809133793276","X0.714327195158253","X0.765751807071316","X0.784622781250785","X0.783157719389886","X0.770514784527936","X0.785153300437249","X0.787329804182981","X0.76516282500696","X0.782560901327978","X0.783383062889909","X0.775753742407576","X0.778842267167799","X0.790331438760309","X0.786438833917748","X0.771694680628121","X0.783342406105879","X0.765958485341445","X0.78604278380865","X0.780511738990661","X0.783607436053242","X0.798941778032785","X0.772437939570657","X0.773554731062611","X0.771360998023063","X0.773382174008148","X0.784536642715518","X0.775112032316452","X0.786828385355698","X0.784757663004501","X0.771520623631342","X0.785725858499938","X0.76718908753303","X0.780783674915823","X0.77753158506334","X0.782240671834953","X0.779183925320982","X0.785596817165308","X0.778742878586597","X0.784515904391982","X0.76011293400907","X0.787217022778765","X0.779844751161299","X0.775348270132741","X0.791560381373326","X0.780095529365575","X0.77206830452711","X0.784974296907321","X0.785318989922112","X0.788291186520207","X0.775179709667178","X0.780270582093031","X0.784304866753198","X0.774791859824231","X0.784494527319751","X0.775894125277648","X0.787573681876315","X0.783237173827697","X0.772002057947822","X0.779861682497162","X0.77983353936599","X0.775143548581049","X0.776733851384167","X0.775772331714806","X0.786833950977597","X0.778225075605479","X0.776653219191417","X0.777086696048644","X0.786273863417173","X0.776175256128304","X0.774997926494927","X0.782173193366711","X0.781405813100529","X0.780349668351654","X0.794032785076956","X0.796885604577316","X0.767719711096644","X0.766734193056824","X0.77626593699447","X0.768433973088325","X0.780876860042072","X0.780410607721762","X0.782941428412061","X0.775431833124141","X0.774787878174127","X0.785354260125549","X0.783336590450133","X0.769966325071801","X0.780472379324491","X0.797457071114503","X0.774441678660155","X0.769949761719776","X0.791638263467781","X0.778450847838089","X0.785197275869804","X0.789587361462028","X0.781473816139199","X0.78842338649878","X0.77521243555221","X0.776583707740522","X0.786361965310201","X0.77912803737468","X0.60478192945417","X0.605963438747655","X0.596372361652912","X0.59366465937268","X0.61347768394416","X0.594785973799708","X0.584695866527307","X0.589451855973407","X0.61585478549155","X0.596784113265012","X0.603391548769077","X0.59459934259124","X0.599588410095588","X0.585346581656976","X0.592868287826102","X0.6032732403195","X0.609874291754163","X0.62377688886718","X0.599390389519351","X0.598628170320917","X0.607147285133302","X0.588266915692735","X0.61143776803984","X0.600789356960465","X0.605985772810601","X0.58527669306473","X0.593378903425487","X0.61318153442563","X0.605695447133893","X0.591614854382161","X0.612543913757065","X0.592453396659575","X0.59347491038333","X0.594185402017148","X0.590142895456333","X0.605388268149854","X0.601227980487784","X0.610969137201232","X0.594352257296837","X0.611091605247558","X0.603169890785098","X0.605790673413263","X0.597204595512814","X0.578743983523947","X0.597880590434262","X0.602894570085533","X0.603171640316255","X0.599377469766299","X0.608303541757852","X0.592356670252958","X0.592097832276419","X0.600099951929496","X0.605700559629601","X0.593979269231404","X0.604166974029203","X0.606059608934005","X0.59512484583942","X0.604823987803694","X0.583466797059303","X0.605359120796227","X0.593087260000492","X0.599764945586813","X0.59584839900725","X0.595047011837848","X0.594331194711385","X0.598674137355905","X0.602949259845753","X0.599782493264948","X0.602806882021177","X0.608499110394087","X0.588641691711234","X0.589916776968317","X0.614756927117967","X0.617629349089591","X0.597558153919761","X0.596378709634901","X0.584554473244382","X0.606256059447074","X0.594163913970459","X0.612739236578043","X0.593549705079812","X0.604570076961163","X0.593126826653155","X0.625718949288116","X0.605497765713502","X0.605374327949001","X0.608416739403441","X0.580887607807406","X0.596325763250127","X0.593715305883238","X0.591553763656712","X0.592373393938056","X0.600890546383437","X0.613609126315395","X0.60143320020847","X0.608524780233657","X0.596501295825218","X0.596105843045244","X0.616779378088521","X0.597003084977444","X0.76652156933755","X0.796498309893521","X0.768520713566052","X0.776430180451721","X0.792228976000032","X0.780660772038359","X0.76914410283976","X0.765899343105929","X0.775634458216244","X0.774053067143464","X0.774992693745561","X0.766778505926444","X0.788359087428556","X0.759247155529798","X0.770224486747367","X0.780591492629223","X0.783091190198258","X0.782636352237826","X0.769258875167762","X0.775069738337555","X0.774100667850668","X0.770311359227327","X0.780249690042852","X0.780264560308612","X0.771773459315233","X0.781028850498435","X0.773937035119648","X0.779571140423897","X0.778855411187407","X0.775950885200629","X0.776768374987089","X0.773117332697213","X0.775409713457188","X0.783250059331013","X0.786117723376177","X0.782723373743231","X0.78550916657631","X0.77852730004016","X0.786082811616579","X0.78826857003912","X0.777210114001778","X0.776351562947904","X0.772240128637766","X0.763699756218277","X0.783364453288529","X0.792004118920276","X0.77868829602","X0.767350993073278","X0.76564839658936","X0.778318262313191","X0.790622191597965","X0.777427422724065","X0.795544377315536","X0.777245967863362","X0.769252108087878","X0.790111885204083","X0.774783903985378","X0.772711117626392","X0.769622758233951","X0.771981668990596","X0.770364162699744","X0.792569035797345","X0.770109737079003","X0.780605178327156","X0.772101622243435","X0.775133283335461","X0.760566138875144","X0.784872721115878","X0.770171242944122","X0.775493704753907","X0.771486537198611","X0.773628545615934","X0.792044802039879","X0.785818762418416","X0.777177433516101","X0.778637966065354","X0.796812122860434","X0.766443606156069","X0.77661835298159","X0.778617185487623","X0.778102558443543","X0.766828194554628","X0.776333895029389","X0.777188755941978","X0.775691087089586","X0.778803283519995","X0.778148872373214","X0.762895181360467","X0.762160417883958","X0.78216273359814","X0.775460084686316","X0.769122623659888","X0.784088108763467","X0.778751816990821","X0.774978241061205","X0.78291560086632","X0.77020574551877","X0.785762782129906","X0.779331699010179","X0.774726214402759"
"1",0.718145148017752,0.719293643192246,0.715806426694965,0.716945364453097,0.722575337319491,0.718091880406484,0.71414003738276,0.718610103278321,0.718019280196576,0.716708529532603,0.722096728971137,0.720557054075118,0.720699114506719,0.712896556477963,0.718226025242568,0.718452726728989,0.719800173020771,0.720140564554208,0.71923513249269,0.719501226987995,0.717069269416944,0.717157349346285,0.71948720658749,0.71878163509989,0.719526840669361,0.721277318528534,0.721028991546402,0.722416322247203,0.720717449157947,0.720473509625684,0.718384042600809,0.718547281428865,0.715020722519698,0.720018256085356,0.71799433401971,0.720869196637464,0.722624561653852,0.723658385990129,0.722639332328017,0.720779617317848,0.721425814094815,0.714723435313548,0.717398521675314,0.718815410502294,0.716624344813003,0.719215179880107,0.718724924102362,0.721117357889061,0.716869099016549,0.718185953865345,0.723583068066286,0.72167401798237,0.718765443521125,0.718563139773788,0.716111262941795,0.720665750442072,0.71482109524146,0.719201337669561,0.717503136062695,0.713188781993098,0.717419913381051,0.718972766868738,0.717613773298436,0.715806519321333,0.719035660992413,0.7178210784963,0.722503484411057,0.71680904537001,0.715765878086452,0.720397605862544,0.716508069560984,0.718187761684934,0.716600594563978,0.722389767796351,0.720775209320443,0.717026082643415,0.715271002621493,0.715098234114843,0.719406465279043,0.718981348444642,0.721762470745691,0.721309679069922,0.714732345773627,0.718888628843676,0.72099403448805,0.719912682358813,0.719582422543752,0.717371230529752,0.716470887185222,0.717712232722148,0.71730734837351,0.714928220696726,0.720880108107469,0.722345918797342,0.717838898033159,0.721506056267384,0.714182302121739,0.719866266498787,0.720809133793276,0.714327195158253,0.765751807071316,0.784622781250785,0.783157719389886,0.770514784527936,0.785153300437249,0.787329804182981,0.76516282500696,0.782560901327978,0.783383062889909,0.775753742407576,0.778842267167799,0.790331438760309,0.786438833917748,0.771694680628121,0.783342406105879,0.765958485341445,0.78604278380865,0.780511738990661,0.783607436053242,0.798941778032785,0.772437939570657,0.773554731062611,0.771360998023063,0.773382174008148,0.784536642715518,0.775112032316452,0.786828385355698,0.784757663004501,0.771520623631342,0.785725858499938,0.76718908753303,0.780783674915823,0.77753158506334,0.782240671834953,0.779183925320982,0.785596817165308,0.778742878586597,0.784515904391982,0.76011293400907,0.787217022778765,0.779844751161299,0.775348270132741,0.791560381373326,0.780095529365575,0.77206830452711,0.784974296907321,0.785318989922112,0.788291186520207,0.775179709667178,0.780270582093031,0.784304866753198,0.774791859824231,0.784494527319751,0.775894125277648,0.787573681876315,0.783237173827697,0.772002057947822,0.779861682497162,0.77983353936599,0.775143548581049,0.776733851384167,0.775772331714806,0.786833950977597,0.778225075605479,0.776653219191417,0.777086696048644,0.786273863417173,0.776175256128304,0.774997926494927,0.782173193366711,0.781405813100529,0.780349668351654,0.794032785076956,0.796885604577316,0.767719711096644,0.766734193056824,0.77626593699447,0.768433973088325,0.780876860042072,0.780410607721762,0.782941428412061,0.775431833124141,0.774787878174127,0.785354260125549,0.783336590450133,0.769966325071801,0.780472379324491,0.797457071114503,0.774441678660155,0.769949761719776,0.791638263467781,0.778450847838089,0.785197275869804,0.789587361462028,0.781473816139199,0.78842338649878,0.77521243555221,0.776583707740522,0.786361965310201,0.77912803737468,0.60478192945417,0.605963438747655,0.596372361652912,0.59366465937268,0.61347768394416,0.594785973799708,0.584695866527307,0.589451855973407,0.61585478549155,0.596784113265012,0.603391548769077,0.59459934259124,0.599588410095588,0.585346581656976,0.592868287826102,0.6032732403195,0.609874291754163,0.62377688886718,0.599390389519351,0.598628170320917,0.607147285133302,0.588266915692735,0.61143776803984,0.600789356960465,0.605985772810601,0.58527669306473,0.593378903425487,0.61318153442563,0.605695447133893,0.591614854382161,0.612543913757065,0.592453396659575,0.59347491038333,0.594185402017148,0.590142895456333,0.605388268149854,0.601227980487784,0.610969137201232,0.594352257296837,0.611091605247558,0.603169890785098,0.605790673413263,0.597204595512814,0.578743983523947,0.597880590434262,0.602894570085533,0.603171640316255,0.599377469766299,0.608303541757852,0.592356670252958,0.592097832276419,0.600099951929496,0.605700559629601,0.593979269231404,0.604166974029203,0.606059608934005,0.59512484583942,0.604823987803694,0.583466797059303,0.605359120796227,0.593087260000492,0.599764945586813,0.59584839900725,0.595047011837848,0.594331194711385,0.598674137355905,0.602949259845753,0.599782493264948,0.602806882021177,0.608499110394087,0.588641691711234,0.589916776968317,0.614756927117967,0.617629349089591,0.597558153919761,0.596378709634901,0.584554473244382,0.606256059447074,0.594163913970459,0.612739236578043,0.593549705079812,0.604570076961163,0.593126826653155,0.625718949288116,0.605497765713502,0.605374327949001,0.608416739403441,0.580887607807406,0.596325763250127,0.593715305883238,0.591553763656712,0.592373393938056,0.600890546383437,0.613609126315395,0.60143320020847,0.608524780233657,0.596501295825218,0.596105843045244,0.616779378088521,0.597003084977444,0.76652156933755,0.796498309893521,0.768520713566052,0.776430180451721,0.792228976000032,0.780660772038359,0.76914410283976,0.765899343105929,0.775634458216244,0.774053067143464,0.774992693745561,0.766778505926444,0.788359087428556,0.759247155529798,0.770224486747367,0.780591492629223,0.783091190198258,0.782636352237826,0.769258875167762,0.775069738337555,0.774100667850668,0.770311359227327,0.780249690042852,0.780264560308612,0.771773459315233,0.781028850498435,0.773937035119648,0.779571140423897,0.778855411187407,0.775950885200629,0.776768374987089,0.773117332697213,0.775409713457188,0.783250059331013,0.786117723376177,0.782723373743231,0.78550916657631,0.77852730004016,0.786082811616579,0.78826857003912,0.777210114001778,0.776351562947904,0.772240128637766,0.763699756218277,0.783364453288529,0.792004118920276,0.77868829602,0.767350993073278,0.76564839658936,0.778318262313191,0.790622191597965,0.777427422724065,0.795544377315536,0.777245967863362,0.769252108087878,0.790111885204083,0.774783903985378,0.772711117626392,0.769622758233951,0.771981668990596,0.770364162699744,0.792569035797345,0.770109737079003,0.780605178327156,0.772101622243435,0.775133283335461,0.760566138875144,0.784872721115878,0.770171242944122,0.775493704753907,0.771486537198611,0.773628545615934,0.792044802039879,0.785818762418416,0.777177433516101,0.778637966065354,0.796812122860434,0.766443606156069,0.77661835298159,0.778617185487623,0.778102558443543,0.766828194554628,0.776333895029389,0.777188755941978,0.775691087089586,0.778803283519995,0.778148872373214,0.762895181360467,0.762160417883958,0.78216273359814,0.775460084686316,0.769122623659888,0.784088108763467,0.778751816990821,0.774978241061205,0.78291560086632,0.77020574551877,0.785762782129906,0.779331699010179,0.774726214402759
